0.00000	1.00000	0.67324	0.57213	0.50000	0.09077	0.00000	0.00000	1.00000	0.22471	0.50000	0.50000	0.56522	0.97000	0.81481	0	0	http://dbpedia.org/ontology/spouse	?R? of Aragon and ?D?	
0.00000	1.00000	0.47962	0.61139	0.50000	0.37956	0.10000	0.30000	1.00000	0.97544	0.00000	0.50000	0.43478	1.00000	0.59259	1	0	http://dbpedia.org/ontology/spouse	?R? , his wife ?D?	
0.00000	1.00000	0.71944	0.40759	1.00000	0.18154	0.70000	0.20000	1.00000	0.48585	1.00000	1.00000	1.00000	0.92000	0.66667	0	0	http://dbpedia.org/ontology/spouse	?R? , Prince of Wales , and ?D?	
0.00000	1.00000	0.95925	0.47320	0.50000	0.15722	0.10000	0.30000	1.00000	0.27339	0.50000	0.50000	0.56522	0.98000	0.81481	0	0	http://dbpedia.org/ontology/spouse	?R? of Russia and ?D?	
0.00000	1.00000	0.71241	0.51244	0.66667	0.97857	0.10000	0.50000	1.00000	0.47019	1.00000	0.66667	0.60870	1.00000	0.61111	0	0	http://dbpedia.org/ontology/author	?R? King 's `` The ?D?	
0.00000	1.00000	1.00000	0.92060	0.66667	0.79703	0.33333	0.55556	0.96025	0.00000	0.50000	0.50000	0.39130	0.99000	0.51852	0	0	http://dbpedia.org/ontology/author	?R? 's `` The ?D?	
0.00000	1.00000	0.47962	0.52680	0.50000	0.09077	0.70000	0.60000	1.00000	0.00000	0.00000	0.50000	0.52174	1.00000	0.74074	1	0	http://dbpedia.org/ontology/spouse	?D? , consort of ?R?	
0.00000	1.00000	0.92078	0.92060	0.33333	0.79703	0.10000	0.80000	1.00000	0.47019	0.00000	0.50000	0.43478	0.99000	0.59259	0	0	http://dbpedia.org/ontology/author	?R? King 's `` ?D?	
0.00000	1.00000	0.55683	0.52680	0.50000	0.40388	0.60000	0.30000	1.00000	0.97544	0.50000	0.66667	0.60870	0.99000	0.61111	1	0	http://dbpedia.org/ontology/spouse	?D? , wife of King ?R?	
0.00000	1.00000	0.67324	0.40759	1.00000	0.24799	0.40000	1.00000	1.00000	0.41682	1.00000	0.66667	0.91304	0.13000	1.00000	0	0	http://dbpedia.org/ontology/spouse	?R? of Russia and Empress ?D?	
0.00000	1.00000	0.92078	0.62841	1.00000	1.00000	0.20000	0.70000	1.00000	0.36746	0.50000	0.66667	0.65217	0.98000	0.66667	1	0	http://dbpedia.org/ontology/author	?R? 's novel `` The ?D?	
0.00000	1.00000	0.82709	0.46030	0.66667	0.21914	0.00000	0.88889	0.96025	0.47019	0.50000	0.50000	0.39130	0.97000	0.51852	1	0	http://dbpedia.org/ontology/author	?D? '' by Sir ?R?	
